,flow,type,area,material,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
4,outflow,appartments,rural,concrete,482.8042106,488.4815504,494.1554963,499.8202451,505.4716143,511.1042191,516.7107475,522.3182596,527.95619,533.6255451,539.327388,545.0619826,550.8137557,556.5673588,562.3207547,568.0703212,573.8115034,579.5508433,585.2948383,591.0404635,596.7851356,602.5267114,608.2487378,613.9330599,619.5743377,625.1680593,630.7092833,636.2046294,641.6602971,647.0715632,652.433628,657.7414568,662.9770098,668.1232917,673.175474,678.1282613,682.9760308,687.7914302,692.6417705,697.5203593,702.4219941,707.3418329,712.1831755,716.8560225,721.3575994,725.6833641
5,outflow,appartments,rural,concrete,257.2655557,260.1126368,262.9615865,265.8255923,268.702236,271.5893328,274.4846759,277.3886692,280.3019069,283.2228701,286.1500266,289.0817539,291.9999834,294.8878777,297.7440932,300.5672475,303.3557221,306.1118762,308.8380894,311.5332749,314.1963687,316.8293162,319.4285021,321.9877028,324.5060651,326.982583,329.4161705,331.8120829,334.1754364,336.5055925,338.8019065,341.0635883,343.2837977,345.4561727,347.5800591,349.6546621,351.6790761,353.6612428,355.6082931,357.5187687,359.3913811,361.2248765,363.0190872,364.7738011,366.4878482,368.1600679
6,outflow,appartments,rural,concrete,508.5840113,519.7605058,531.1978166,542.8378703,554.6698434,566.6806524,578.8541744,591.1677891,603.6012156,616.1396317,628.7668792,641.4657697,654.1834195,666.8689599,679.5055115,692.0768306,704.5662769,716.9684512,729.2791464,741.4848889,753.5719322,765.5226385,777.2906352,788.8347767,800.1412095,811.1952443,821.9815825,832.510986,842.7939733,852.8176938,862.5696641,872.03732,881.1879173,889.9911514,898.4363219,906.5119088,914.2055454,921.3622145,934.6568323,982.7867768,1030.792649,940.7137801,944.5949399,948.1158542,951.2643009,954.0322225
7,outflow,appartments,rural,concrete,866.3376969,882.9969911,899.9665275,917.3388259,935.1259757,953.3152285,971.8936516,990.8488956,1010.168778,1029.840246,1049.849534,1070.180435,1090.750131,1111.476838,1132.336871,1153.305187,1174.354958,1195.454201,1216.579797,1237.721425,1258.869126,1280.011284,1301.06644,1321.956763,1342.670558,1363.196483,1383.522456,1403.629782,1423.50339,1443.138255,1462.530849,1481.679016,1500.52997,1519.039616,1537.220912,1555.094872,1572.694052,1590.715362,1609.790786,1629.912308,1651.085369,1673.318811,1695.844881,1717.944439,1739.627604,1760.888522
8,outflow,appartments,rural,concrete,1626.98055,1662.576239,1699.158503,1736.80024,1775.486159,1815.202217,1855.93479,1897.793995,1940.890015,1985.225633,2030.807024,2077.641581,2125.75871,2175.184826,2225.921262,2277.967986,2331.324572,2386.016053,2442.065423,2499.471555,2558.23433,2618.351562,2679.785477,2742.496376,2806.475882,2871.716981,2938.210956,3006.042922,3075.296045,3145.967502,3218.055592,3291.559179,3366.445577,3442.683613,3520.271741,3599.209539,3679.495803,3761.90217,3847.201511,3935.486333,4026.864444,4121.4486,4219.392034,4320.851546,4425.952527,4534.818373
9,outflow,appartments,rural,concrete,801.9608971,822.4817406,843.5436058,865.2642241,887.6506585,910.7137445,934.4665209,958.9081579,984.0385171,1009.871975,1036.424196,1063.712376,1091.767035,1120.620748,1150.298003,1180.825574,1212.232475,1244.539256,1277.769108,1311.9574,1347.141814,1383.36262,1420.687447,1459.188306,1498.920177,1539.942091,1582.316995,1626.125228,1671.453052,1718.381066,1766.994858,1817.385019,1869.625967,1923.799275,1980.01238,2038.37763,2099.012668,2161.739426,2226.386707,2293.054076,2361.836767,2432.82977,2506.32062,2582.599106,2661.789706,2744.022308
10,outflow,appartments,rural,concrete,164.321806,169.1151018,173.9431354,178.8505133,183.8489465,188.950416,194.1627212,199.4878205,204.9290627,210.4926909,216.1847841,222.0113472,227.9491529,233.9759444,240.0959097,246.3121853,252.6271499,259.0362011,265.5352668,272.1263218,278.8106278,285.5882974,292.4408835,299.3510211,306.3177297,313.3391141,320.4124516,327.5349592,334.7044969,341.918715,349.1740311,356.4654099,363.7702241,371.0664814,378.3472443,385.6040965,392.8265435,399.9683595,406.9888069,413.8825415,420.6434138,427.2650653,433.7430957,440.0732391,446.2496338,452.2665225
11,outflow,appartments,rural,concrete,2929.901637,2953.674746,2976.716161,2998.969805,3020.380023,3040.891491,3060.449369,3079.000929,3096.5002,3112.903774,3128.169797,3142.25818,3155.13059,3166.750117,3177.081969,3186.093701,3193.755316,3200.041018,3204.933808,3208.420521,3210.490607,3211.136273,3210.352566,3208.137522,3204.492122,3199.420292,3192.928928,3185.029221,3175.74026,3165.085058,3153.089447,3139.781998,3125.193663,3109.357049,3092.307028,3074.080792,3054.717714,3034.259844,3012.753573,2990.247532,2966.791909,2942.43829,2917.239855,2891.252233,2864.532097,2837.136653
12,outflow,appartments,rural,concrete,418.9293638,422.1131125,425.287341,428.4504019,431.5999652,434.7335368,437.8486485,440.9433831,444.0166246,447.0667915,450.0921059,453.0906747,456.0597669,458.9953592,461.8941083,464.7528474,467.5684369,470.3382872,473.0607457,475.7336276,478.3545293,480.9209381,483.4296888,485.8766065,488.2580989,490.5707997,492.8114479,494.9773642,497.0668197,499.0777352,501.0079178,502.8551141,504.6167411,506.2897314,507.8713398,509.3589606,510.7500634,512.0471166,513.260877,514.3971368,515.4597687,516.4517838,517.3707342,518.2056242,518.950327,519.6005701
13,outflow,appartments,rural,concrete,832.1786747,845.6844223,859.3853332,873.2438196,887.2540335,901.4090695,915.7011528,930.0701094,944.4596784,958.8626811,973.2703076,987.6729087,1002.008918,1016.220984,1030.300898,1044.239052,1058.02525,1071.62269,1084.997463,1098.141543,1111.04623,1123.702594,1136.077363,1148.139619,1159.882047,1171.296874,1182.376259,1193.100442,1203.45167,1213.424655,1223.013998,1232.214423,1240.994052,1249.324065,1257.202099,1264.625489,1271.591683,1278.120833,1284.231279,1289.919934,1295.184468,1300.022968,1304.408162,1308.315741,1311.746793,1314.702199
14,outflow,appartments,rural,concrete,379.290343,381.254043,383.1134714,384.8851319,386.5839511,388.2199047,389.8066223,391.3669405,392.9116837,394.4371569,395.9348815,397.395935,398.8076833,400.1569861,401.4382822,402.644791,403.7689382,404.8046395,405.7455441,406.5836971,407.311453,407.9597664,408.5576228,409.1031496,409.5983347,410.0438416,410.4398738,410.7871545,411.0872116,411.3413681,411.5498299,411.7114939,411.8173847,411.8589049,411.8341471,411.7407347,411.5756213,411.3429149,411.0471371,410.6865095,410.2594034,409.7642658,409.1957896,408.5489177,407.8221679,407.0140234
15,outflow,appartments,rural,concrete,461.2410185,468.4869644,475.7162605,482.9165783,490.0896714,497.2376265,504.3633473,511.4741583,518.5795318,525.6883961,532.8104821,539.9561936,547.0841892,554.1542296,561.1729123,568.1461211,575.0796718,581.9462637,588.7197448,595.4046137,602.0052686,608.5258611,614.9272741,621.171913,627.2629035,633.2039992,638.9990329,644.6319698,650.0890834,655.3761367,660.4976094,665.4567009,670.2204594,674.7583524,679.073438,683.1681871,687.0445669,690.8299307,694.6430344,698.4839762,702.3555125,706.2611875,710.0589595,713.6178119,716.9453029,720.0459462
16,outflow,appartments,rural,concrete,935.3326792,939.2684068,943.2189205,947.1515242,951.0610056,954.9464885,958.8109346,962.6507226,966.4563775,970.2225269,973.9455798,977.6220118,981.2193115,984.7062945,988.0782389,991.3298489,994.455917,997.4466287,1000.294076,1002.99659,1005.552644,1007.960372,1010.176298,1012.158992,1013.906802,1015.418532,1016.692598,1017.727133,1018.521089,1019.074305,1019.386571,1019.45758,1019.260459,1018.770851,1017.990062,1016.919276,1015.559409,1013.953482,1012.141514,1010.123291,1007.899658,1005.471865,1002.842895,1000.015339,996.9900435,993.7679763
17,outflow,appartments,rural,concrete,1746.868174,1788.126863,1830.832737,1874.841256,1920.025786,1966.255479,2013.413362,2061.423479,2110.224281,2159.74023,2209.895065,2260.611578,2311.756486,2363.201903,2414.88001,2466.730839,2518.696476,2570.675925,2622.580734,2674.374129,2726.020106,2777.468788,2828.554379,2879.133292,2929.176675,2978.655684,3027.538779,3075.806217,3123.442588,3170.425291,3216.733857,3262.349649,3307.14979,3351.019196,3393.945266,3435.922295,3476.943,3517.730004,3558.957277,3600.605369,3642.670305,3685.152707,3727.331649,3768.533916,3808.767025,3848.024104
18,outflow,appartments,rural,concrete,4757.111722,4871.435972,4988.389687,5108.33691,5231.520374,5358.194415,5488.648522,5622.816851,5760.621714,5902.316621,6048.158908,6198.411456,6352.650404,6510.458623,6672.035782,6837.571664,7007.252503,7181.006558,7358.76886,7540.709147,7726.997167,7917.828535,8112.961326,8312.138364,8515.496856,8723.16862,8935.282498,9151.43383,9371.23871,9594.798575,9822.198036,10053.5104,10288.15805,10525.58842,10765.8364,11008.916,11254.82583,11503.41834,11754.53713,12008.13202,12264.13631,12522.46634,12782.39826,13043.23333,13304.84387,13567.07162
19,outflow,appartments,rural,concrete,1016.188334,1026.801696,1037.32292,1047.717764,1057.966889,1068.049607,1077.94215,1087.628877,1097.096901,1106.325864,1115.295081,1123.983773,1132.31353,1140.213206,1147.67021,1154.67188,1161.205471,1167.269277,1172.863429,1177.980275,1182.612812,1186.753151,1190.353722,1193.373184,1195.810289,1197.663617,1198.932152,1199.637509,1199.801189,1199.425214,1198.512557,1197.066836,1195.065756,1192.490729,1189.350013,1185.651873,1181.404504,1176.678499,1171.539441,1165.993352,1160.047886,1153.71144,1146.966249,1139.797886,1132.218469,1124.239781
20,outflow,appartments,rural,concrete,19086.10855,19881.98049,20667.9283,21437.03296,22184.73108,22907.38414,23602.18336,24267.82301,24903.53692,25508.21967,26081.14647,26621.87104,27129.04429,27601.47081,28039.17719,28442.27859,28810.96957,29146.06348,29448.45319,29718.56132,29956.87064,30163.91538,30339.46568,30483.35146,30596.27102,30678.96647,30732.22121,30757.48188,30756.23949,30729.39789,30677.88274,30602.63757,30504.02203,30382.41431,30238.80726,30074.19713,29889.58375,29686.05977,29464.72343,29226.58766,28972.66007,28703.93755,28421.51827,28126.48641,27819.79385,27502.37252
21,outflow,appartments,rural,concrete,2878.743479,2938.04027,2998.488639,3060.214167,3123.264931,3187.686053,3253.506822,3320.534388,3388.567981,3457.586171,3527.562834,3598.463031,3669.963516,3741.750069,3813.781227,3886.023665,3958.441422,4030.803125,4102.892734,4174.678267,4246.112572,4317.160114,4387.604174,4457.228982,4526.002229,4593.892293,4660.867036,4726.838356,4791.729685,4855.525568,4918.208243,4979.75661,5039.965345,5098.644762,5155.781026,5211.357981,5265.362705,5318.137165,5369.991408,5420.896203,5470.82931,5519.770369,5567.123809,5612.335497,5655.397826,5696.292298
22,outflow,appartments,rural,concrete,1247.010488,1266.450049,1286.232931,1306.429334,1327.089942,1348.260003,1369.973711,1392.17721,1414.820029,1437.924427,1461.50966,1485.592816,1510.031794,1534.688194,1559.566255,1584.668973,1609.999209,1635.459875,1660.959604,1686.499038,1712.076371,1737.683974,1763.169576,1788.394494,1813.356494,1838.051399,1862.474462,1886.573032,1910.299973,1933.658619,1956.651526,1979.278955,2001.440924,2023.047268,2044.10643,2064.628898,2084.643485,2104.32638,2123.8137,2143.086917,2162.130117,2180.92747,2199.418895,2217.54816,2235.301098,2252.662072
23,outflow,appartments,rural,concrete,2409.480489,2417.002835,2423.136068,2427.809093,2431.045746,2432.865988,2433.289987,2432.418901,2430.335457,2427.054012,2422.594731,2416.980348,2410.178896,2402.175583,2393.007684,2382.710315,2371.318445,2358.887042,2345.46908,2331.102322,2315.825644,2299.674497,2282.651887,2264.77315,2246.082634,2226.621917,2206.431285,2185.630672,2164.31775,2142.518354,2120.262355,2097.580083,2074.498512,2051.045305,2027.249815,2003.139781,1978.741536,1954.126671,1929.354922,1904.445011,1879.417009,1854.290473,1829.113412,1803.924748,1778.73631,1753.560747
24,outflow,appartments,rural,concrete,46.25003954,47.20988358,48.16593126,49.11741346,50.06342145,51.00293763,51.93491447,52.85731561,53.76834308,54.66731026,55.55348248,56.42609426,57.28314324,58.12277047,58.94429873,59.74699948,60.53014669,61.29331823,62.03613726,62.75801529,63.45838656,64.13682358,64.79240854,65.42416487,66.03161867,66.61430822,67.17178015,67.70476664,68.21394175,68.6989004,69.15927159,69.59469505,70.00444379,70.3878547,70.74466347,71.07462078,71.37753601,71.68786178,72.03754114,72.42574403,72.85237409,73.31755839,73.7923893,74.25013701,74.69171222,75.1174294
25,outflow,appartments,rural,concrete,7899.810554,8046.628164,8193.684919,8341.280461,8489.401239,8638.045166,8787.212361,8936.928292,9087.227481,9238.130435,9389.660263,9541.841416,9694.460413,9847.322521,10000.46425,10153.92247,10307.74278,10461.8311,10616.1009,10770.60418,10925.39293,11080.53495,11235.97175,11391.64484,11547.62091,11703.96525,11860.74227,12017.92447,12175.49531,12333.52832,12492.09704,12651.27755,12810.84397,12970.59062,13130.59519,13290.92552,13451.64148,13613.15445,13775.8854,13939.9464,14105.45381,14272.52319,14441.1634,14611.39257,14783.32737,14957.07908
26,outflow,appartments,rural,concrete,546.7615842,560.1216331,573.8051917,587.8587073,602.2819502,617.0758968,632.2420739,647.7541939,663.5853245,679.7326457,696.1929117,712.9628158,730.0300564,747.3821291,765.0142429,782.9214544,801.0988072,819.5497388,838.277372,857.2772001,876.5449049,896.076256,915.9076736,936.0750454,956.5780767,977.4173886,998.5939934,1020.168577,1042.201922,1064.702666,1087.680927,1111.147506,1135.142297,1159.706311,1184.856492,1210.610764,1236.987571,1263.880123,1291.18669,1318.920001,1347.089029,1375.700525,1405.083144,1435.561531,1467.172574,1499.959293
1,outflow,appartments,rural,wood,11.28695748,11.43528243,11.57961398,11.71942918,11.85420233,11.98345161,12.10670625,12.22422576,12.33638244,12.44297733,12.54378978,12.63860022,12.72699873,12.80859571,12.88324925,12.95077605,13.01089411,13.06447926,13.1123998,13.15450214,13.19067292,13.22084081,13.24486411,13.26259213,13.27397086,13.27896968,13.27757426,13.27048582,13.25839542,13.24135699,13.21941446,13.19258491,13.16076089,13.12384646,13.08185756,13.03480859,12.98271001,12.92641554,12.86673941,12.80371286,12.73738179,12.66779448,12.59473093,12.51798905,12.43761893,12.35366355
2,outflow,appartments,rural,wood,16.55098514,17.00937217,17.47793285,17.95627938,18.44396029,18.94045852,19.44518974,19.95750084,20.47666903,21.00190125,21.53233384,22.06703254,22.60499288,23.14514076,23.68633342,24.22736107,24.76694906,25.30376052,25.8364,26.36341774,26.88331408,27.39454433,27.89552415,28.3846353,28.86023183,29.32064697,29.76420044,30.1892063,30.59398174,30.97685629,31.33618118,31.67033876,31.97775226,32.25689558,32.50630339,32.72458118,32.91041555,33.06258436,33.17996731,33.26155645,33.30646589,33.31394115,33.2833679,33.2142804,33.10636942,32.95948895
3,outflow,appartments,rural,wood,26.53425667,26.91331833,27.28475553,27.64774912,28.0019782,28.34709661,28.68260783,29.00911491,29.32725713,29.63661885,29.936798,30.22739272,30.50737646,30.77578607,31.03227986,31.27652157,31.50817465,31.72775052,31.93575707,32.13195107,32.31610779,32.48802168,32.64671238,32.79127738,32.92159058,33.03752106,33.13893954,33.22672649,33.30172329,33.36385152,33.41305917,33.44930635,33.4721327,33.48112904,33.47631084,33.45768724,33.42527376,33.38186848,33.3300337,33.26967157,33.2007461,33.12324184,33.03572201,32.93687975,32.82679187,32.7055122
4,outflow,appartments,rural,wood,18.01935146,18.2312427,18.44300727,18.65442858,18.86535053,19.07557216,19.28482055,19.49410566,19.70452605,19.91611928,20.12892503,20.34295314,20.5576224,20.77235995,20.98708978,21.20167668,21.41595066,21.63015588,21.84453484,22.05897465,22.27337887,22.48766755,22.70122659,22.91337842,23.12392374,23.33269416,23.53950524,23.74460406,23.94822199,24.15018275,24.35030721,24.54840745,24.7438102,24.93588115,25.12444008,25.30928937,25.49021916,25.66994082,25.85096655,26.03304659,26.21598675,26.39960632,26.58029624,26.75469752,26.92270661,27.08415399
5,outflow,appartments,rural,wood,9.601735786,9.707995329,9.814324613,9.921215825,10.02857871,10.13633173,10.24439252,10.35277616,10.46150482,10.57052181,10.67976995,10.78918868,10.89810365,11.00588643,11.11248689,11.21785343,11.32192565,11.42479159,11.52654007,11.62713052,11.72652324,11.82479083,11.92179836,12.01731355,12.11130456,12.20373385,12.29456086,12.38398177,12.4721875,12.55915422,12.64485788,12.729269,12.81213226,12.89321024,12.97247851,13.04990741,13.12546315,13.19944212,13.27211047,13.34341376,13.41330391,13.48173414,13.54869816,13.61418807,13.67816021,13.74057126
6,outflow,appartments,rural,wood,1.471786528,1.504130081,1.537228408,1.570913451,1.605153888,1.639911856,1.675140698,1.710774952,1.746755929,1.783040735,1.819582609,1.856331809,1.893135298,1.929845865,1.966414663,2.002794687,2.038937779,2.074828315,2.110454121,2.145776206,2.180754788,2.215338825,2.249394121,2.282801605,2.315521185,2.347510353,2.378724837,2.40919578,2.438953621,2.467961172,2.496182308,2.523580669,2.550061497,2.575537094,2.599976494,2.62334636,2.645610903,2.666321521,2.704794692,2.844077489,2.983001235,2.722322836,2.733554489,2.743743629,2.75285489,2.760864953
7,outflow,appartments,rural,wood,32.33369366,32.95545642,33.58879812,34.23717182,34.90102871,35.57989301,36.27328202,36.98073485,37.70179681,38.43598074,39.1827729,39.94156836,40.70927622,41.48284408,42.26138795,43.0439732,43.82959856,44.6170703,45.40552559,46.19457924,46.98385955,47.772933,48.55875929,49.33843371,50.11151965,50.87759385,51.63620539,52.38665654,53.1283848,53.86120264,54.58497837,55.2996315,56.00319199,56.69401409,57.37258144,58.03967827,58.6965197,59.36911601,60.0810542,60.83203518,61.62226199,62.45206462,63.29278879,64.1175946,64.92685964,65.72036545
8,outflow,appartments,rural,wood,68.71114338,70.21443148,71.75938492,73.34908234,74.98287797,76.66017876,78.38040935,80.14822018,81.96826455,83.84066002,85.76566734,87.74359876,89.77569617,91.86307513,94.00579192,96.20384516,98.45721696,100.7669644,103.1340586,105.5584521,108.0401397,110.5790291,113.1735251,115.8219511,118.5239533,121.2792355,124.0874295,126.95213,129.8768492,132.8614679,135.9059143,139.0101405,142.1727658,145.3924741,148.6691998,152.0029251,155.3935994,158.8738104,162.4761984,166.2046702,170.0637787,174.0582859,178.1946632,182.4795325,186.9181895,191.5158454
